,name,street_type
5341,Rustmästaregatan,gatan
5342,Soldathemsgatan,gatan
5343,Jupitergatan,gatan
5344,Trädgårdsstigen,other
5345,Ångaren Artemis gata,gatan
5346,John Bunyans Väg,other
5347,Västra Dockpiren,other
5348,Västra Dockvallen,other
5349,Arne Augustssons Plats,other
5350,Östra Dockvallen,other
5351,Blockflöjtsgatan,gatan
5352,Cymbalgatan,gatan
5353,Trumgatan,gatan
5354,Trumpetgatan,gatan
5355,Gunnareds Industriväg,vägen
5356,Trädgårdsberget,other
5357,Dansereds Gård,other
5358,Öxnabergsvägen,vägen
5359,Linnefjället,other
5360,Oktangatan,gatan
5361,Ryavägen,vägen
5362,Skärhamnsgatan,gatan
5363,Smögengatan,gatan
5364,Styckegodsgatan,gatan
5365,Djuråsvägen,vägen
5366,Huggåsvägen,vägen
5367,Garnfot,other
5368,Karnevalsstråket,other
5369,Lilla Mosstuvevägen,vägen
5370,Byvädersgatan,gatan
5371,Dammkärrsbacken,backen
5372,Hagge Geigerts Trappor,other
5373,Nilssonsberg,other
5374,Skeppstads Andväg,vägen
5375,Skeppstads Ljungväg,vägen
5376,Flygstationsvägen,vägen
5377,Fraktflyget,other
5378,Rungången,other
5379,Salviaterrassen,other
5380,Gröngölingsgatan,gatan
5381,Lilla Solsätervägen,vägen
5382,Decenniumgatan,gatan
5383,Solståndsgatan,gatan
5384,Lärje Bangårdsgata,gatan
5385,Arons väg,vägen
5386,Billdals allé,other
5387,Byggens väg,vägen
5388,Resliden,other
5389,Skintebovägen,vägen
5390,Åsdammsstigen,other
5391,Billdals Kläppeväg,vägen
5392,Billdals Trädgårdsväg,vägen
5393,Forsythiavägen,vägen
5394,Clara Olbers Väg,other
5395,Gustegårdsvägen,vägen
5396,Lilla Ekebacken,backen
5397,Ekebacken,backen
5398,Ekebackavägen,vägen
5399,Holmedalen,other
5400,Björkelundsvägen,vägen
5401,Gunseredsgården,other
5402,Lövkullen,other
5403,Lövkulleskogen,other
5404,Lill-Edvards väg,vägen
5405,Lilla Askimsvägen,vägen
5406,Lassegårdsvägen,vägen
5407,Hambovägen,vägen
5408,Lilla Grusåsvägen,vägen
5409,Furet,other
5410,Norra Hultet,other
5411,Södra Hultet,other
5412,Bergsfoten,other
5413,Talldungen,other
5414,Rydsvägen,vägen
5415,Grönbräckavägen,vägen
5416,Grönbräcka Äng,other
5417,Rangeltorpsstigen,other
5418,Korallgränd,gränd
5419,Solbacken,backen
5420,Hasselgången,other
5421,Oxelgången,other
5422,Flyttblocksvägen,vägen
5423,Berghagavägen,vägen
5424,Berghagagången,other
5425,J Sigfrid Edströms Gata,gatan
5426,C A Reuterswärds Gata,gatan
5427,Tuvlyckevägen,vägen
5428,Skintebo Stora,other
5429,Olaus Petrigatan,gatan
5430,Backängen,other
5431,Holmbacken,backen
5432,Kvarnlyckan,other
5433,Ängslyckan,other
5434,Klyfteråsen,other
5435,Bassåsbacken,backen
5436,Furuslätten,other
5437,Nyhagen,other
5438,Humlekärret,other
5439,Uggledals byväg,vägen
5440,Sareks Trappgata,gatan
5441,Bergsgatan,gatan
5442,Tulebergsstigen,other
5443,Nypongången,other
5444,Påls väg,vägen
5445,Gunnareds Kyrkväg,vägen
5446,Nils Mattssons väg,vägen
5447,Sommarbovägen,vägen
5448,Grävlingstigen,other
5449,Letsegårdsängen,other
5450,Stora Badhusgatan,gatan
5451,Grannsämjan,other
5452,Kolonilyckan,other
5453,Vänskapen,other
5454,Sommarlyckan,other
5455,Berghagabacken,backen
5456,Lövåsen,other
5457,Lövskogen,other
5458,Lärkträdet,other
5459,Partihandelstorget,torget
5460,Billdals Bokväg,vägen
5461,Elins Gård,other
5462,Falutorget,torget
5463,Kultivatorgatan,gatan
5464,Triörgatan,gatan
5465,Walckesbron,other
5466,Lilla Waterloogatan,gatan
5467,Båtsman Långs Gata,gatan
5468,Kastmyntsgatan,gatan
5469,Skotvägen,vägen
5470,Matildebergsgatan,gatan
5471,Knipplebergsvägen,vägen
5472,Bergviksvägen,vägen
5473,Lotsarnas Väg,other
5474,Återbruksvägen,vägen
5475,Örnekulans Väg,other
5476,Öxnäs By,other
5477,Brunstorps Gärde,other
5478,Ormelidsvägen,vägen
5479,Sörslättsvägen,vägen
5480,Nyströmsstigen,other
5481,Länsgränd,gränd
5482,Nötholmsvägen,vägen
5483,Klockstigen,other
5484,Kattkärrsvägen,vägen
5485,Gema-Kjells Väg,other
5486,Lärjeågatan,gatan
5487,Lärje Stationsgata,gatan
5488,Vattenverksgatan,gatan
5489,Nellickevägen,vägen
5490,Gamlebo,other
5491,Lexby Bergegård,other
5492,Långholmen,other
5493,Ivar Wikers Väg,other
5494,Torpavallsparken,other
5495,Ceresplatsen,other
5496,Synvillans Gata,gatan
5497,Gunnilse Mellangård,other
5498,Gunnilse Västergård,other
5499,Stuguåsvägen,vägen
5500,Väverskans Bro,other
5501,Slakthusbron,other
5502,Textilpassagen,other
5503,Lilla Rödjans Gård,other
5504,Tylö fyrs väg,vägen
5505,Norra Dragspelsgatan,gatan
5506,Lanternavägen,vägen
5507,Hulda Mellgrens gata,gatan
5508,Förö Östra Strandväg,vägen
5509,Förö Västra Strandväg,vägen
5510,Förö Utterstig,other
5511,Förö Flaggstig,other
5512,Sven Wingquists Gata,gatan
5513,Glöstorps Röseväg,vägen
5514,Genomfart Majorsgatan 6,other
5515,Genomfart Majorsgatan 4,other
5516,Genomfart Sveag 10,other
5517,Olofshöjdsgatan,gatan
5518,Appelbergs Väg,other
5519,Stabbetorget,torget
5520,Bergums Mellangårdsväg,vägen
5521,Lassegården,other
5522,Rättaregården,other
5523,Östadsvägen,vägen
5524,Slakthuset,other
5525,Türks bro,other
5526,Berättelsegatan,gatan
5527,Första Kvillängsvägen,vägen
5528,Epistelgatan,gatan
5529,Fabelgatan,gatan
5530,Komedigatan,gatan
5531,Krönikegatan,gatan
5532,Lyrikgatan,gatan
5533,Rösbo Sventorp,other
5534,Norra Porten,other
5535,Klostergången,other
5536,Wingårdsgatan,gatan
5537,Skrapestigen,other
5538,Leveransvägen,vägen
5539,Slintins Gångväg,vägen
5540,Brygghusvägen,vägen
5541,Bergartsgatan,gatan
5542,Marmorgatan,gatan
5543,Kalkstensgatan,gatan
5544,Sandstensgatan,gatan
5545,Amhult Nedergård,other
5546,Forskarlens Väg,other
5547,Hjulormsgången,other
5548,Huldragången,other
5549,Lyktgubbegången,other
5550,Näckengången,other
5551,Tomtegången,other
5552,Tomtenissegången,other
5553,Trollgången,other
5554,Vitormsgången,other
5555,Vittragången,other
5556,Vättegången,other
5557,Barbro Hörbergs Gata,gatan
5558,Gunn Wållgrens Gata,gatan
5559,Jan Johanssons Gata,gatan
5560,Kent Anderssons Gata,gatan
5561,Märta Ternstedts Gata,gatan
5562,Nils Dahlbecks Gata,gatan
5563,Sonya Hedenbratts Gata,gatan
5564,Steen Priwins Gata,gatan
5565,Sten-åke Cederhöks Gata,gatan
5566,Viveka Seldahls Gata,gatan
5567,Åke Falcks Gata,gatan
5568,Kålseredsslingan,other
5569,Meli Johanssons Väg,other
5570,Oskars Lycka,other
5571,Bönekullevägen,vägen
5572,TBV,other
5573,Utrustningsvägen,vägen
5574,Containerterminalen TAV,other
5575,Granåsgatan,gatan
5576,Pepitas Gata,gatan
5577,Björlanda Prästgårdsväg,vägen
5578,Brattenbryggan,other
5579,Klingners Plats,other
5580,Nelly Thürings Trappa,other
5581,Burgårdens Gcm Väg,other
5582,Victor Bensows Trappor,other
5583,Banvaktsvägen,vägen
5584,Tumlestigen,other
5585,Aspelundsgården,other
5586,Börjeshöjd,other
5587,Erikshöjd,other
5588,Fjällhultsvägen,vägen
5589,Gräshultsgården,other
5590,Gräshultslid,other
5591,Jonsberg,other
5592,Kvarnhagen,other
5593,Lapparns Väg,other
5594,Olofsberg,other
5595,Solbackevägen,vägen
5596,Stenareds Eriksberg,other
5597,Stenareds Skogslid,other
5598,Stenaredsbacken,backen
5599,Stenaredslyckan,other
5600,Fråmgangen,other
5601,Tvärdraget,other
5602,Tofsmesgången,other
5603,Trädkryparegången,other
5604,Gråsparvsgången,other
5605,Liljegången,other
5606,Bigarrågången,other
5607,Morellgången,other
5608,Anemongången,other
5609,Rabarbergången,other
5610,Verkstadsgatan,gatan
5611,Hantlangargatan,gatan
5612,Hermans Broväg,vägen
5613,Smuttenstigen,other
5614,Tåstigen,other
5615,Gullbergsvassgatan,gatan
5616,Humlegårdsgatan,gatan
5617,Björsjövägen,vägen
5618,Hovgårdsvägen,vägen
5619,Murklockegången,other
5620,Hunnebostrandsgatan,gatan
5621,Vidkärrsallén,other
5622,Lilla Brunnehagsvägen,vägen
5623,Döda Dalen,other
5624,Designgatan,gatan
5625,Tunnelvägen,vägen
5626,Klimatvägen,vägen
5627,Smedjeliden,other
5628,Svea Lunds Stig,other
5629,Svea Lunds Trappor,other
5630,Hinderbanan,other
5631,Stora Holm Övningsväg Serviceväg 2,other
5632,Stora Holm Övningsväg Serviceväg 1,other
5633,Stora Holm Övningsväg Serviceväg 3,other
5634,Saltsilon,other
5635,Brunnsparken,other
5636,Erik Kuus Gata,gatan
5637,Rönnängsgatan,gatan
5638,Sune Berntsons Väg,other
5639,Kvillehedsvägen,vägen
5640,Dunörtsvägen,vägen
5641,Millenniumgatan,gatan
5642,Krusbärsgången,other
5643,Jordgubbsgången,other
5644,Olle Nystedts Plats,other
5645,Hisingsbron,other
5646,Stadstjänaregatan,gatan
5647,Servicetunnel Haga,other
5648,Halmtorget,torget
5649,Stallkullevägen,vägen
5650,Björsaredshöjden,other
5651,Förö Godtemplardal,other
5652,Förö Blöta Vik,other
5653,Förö Delfinväg,vägen
5654,Förö Tärnväg,vägen
5655,Förö Brandstig,other
5656,Hjalmar Melins Väg,other
5657,Lerbäckskullen,other
5658,Lerbäcksgläntan,other
5659,Lerbäcksgården,other
5660,Lerbäcksängen,other
5661,Lerbäcksbacken,backen
5662,Trädgårdsängen,other
5663,Trädgårdsbacken,backen
5664,Servicetunnel Korsvägen,vägen
5665,Servicetunnel Liseberget,other
5666,Servicetunnel Skår,other
5667,Fåfängan,other
5668,Sjöportsgatan,gatan
5669,Kaveldunsgatan,gatan
5670,Norra Knarrholmsvägen,vägen
5671,Tältstadsvägen,vägen
5672,Östra Knarrholmsvägen,vägen
5673,Klippans Strandpromenad,other
5674,Angereds Gård,other
5675,Erna Johanssons Gata,gatan
5676,Folkskolegatan,gatan
5677,Väpplingvägen,vägen
5678,Rörläggarens Väg,other
5679,Sven-Agne Larssons Väg,other
5680,Vättlefjälls Väg,other
5681,Vassdalskärr,other
5682,Strussnässtigen,other
5683,Stämmestigen,other
5684,Björsaredsleden,leden
5685,Björlanda Storegård,other
5686,Fällesåsvägen,vägen
5687,Björreds Äng,other
5688,Häljeredslyckan,other
5689,Häljereds Gård,other
5690,Lönndal,other
5691,Reservstig,other
5692,Valmossen Kvia,other
5693,Olofstorps Lyckhem,other
5694,Lejontrappan,other
5695,Gustavsplatsen,other
5696,Kössö Brevik,other
5697,Rördalsvägen,vägen
5698,Kerstin Hasselgrens gångväg,vägen
5699,Volvo Bil Sörredsmotet,motet
5700,Volvo Bil Sörredsmotet Tvätt,other
5701,Plikta,other
5702,Södra Tagenevägen,vägen
5703,Postflyget,other
5704,Fåhraeus Trappor,other
5705,Gamlestadstorget,torget
5706,Brettegatan,gatan
5707,Måns Bryntessonsplatsen,other
5708,Solhemsstigen,other
5709,Torslanda Idrottsväg,vägen
5710,Göpåsgatan,gatan
5711,Tollebacken,backen
5712,Räfsunds stigen,other
5713,Linkulabacken,backen
5714,Kärre stigen,other
5715,Hedtångsvägen,vägen
5716,Grönsaksgatan,gatan
5717,Bergums södergårdsväg,vägen
5718,Skolgången,other
5719,Kroastigen,other
5720,Spår 7,other
5721,Spår 6,other
5722,Spår 4,other
5723,Spår 3,other
5724,Spår 2,other
5725,Spår 1,other
5726,Spår 5,other
5727,Oskars Äng,other
5728,Dalagärdet,other
5729,Erisgatan,gatan
5730,Kolmadsstigen,other
5731,Tellusbacken,backen
5732,Rymdbacken,backen
5733,Sandeklevsvägen,vägen
5734,Karlavagnstorget,torget
5735,Callistotorget,torget
5736,Aurorastråket,other
5737,Kuskens Gata,gatan
5738,Liberagatan,gatan
5739,Lodjursstråket,other
5740,Cassiopejagatan,gatan
5741,Andromedagatan,gatan
5742,Birgitta Lilliehööks Gata,gatan
5743,Karin Parrows Gata,gatan
5744,Edna Martins Väg,other
5745,Nanna Ullmans Torg,other
5746,Gamlestads Brygga,other
5747,Nykroppagatan,gatan
5748,Munkforsgatan,gatan
5749,Libbstickegatan,gatan
5750,Koriandergatan,gatan
5751,Nordslättsberget,other
5752,Skalldalsbacken,backen
5753,Herman Anderssons Väg,other
5754,Arves Marias Väg,other
5755,Gubbe-Lars Väg,other
5756,Bunkebergsgatan,gatan
5757,Dalermyntsgatan,gatan
5758,Handelsmyntet,other
5759,Piastern,other
5760,51,other
5761,52,other
5762,53,other
5763,54,other
5764,55,other
5765,56,other
5766,57,other
5767,58,other
5768,Linvävaregatan,gatan
5769,Rönnen,other
5770,Böneredslyckan,other
5771,Fatabursvägen,vägen
5772,Loftvägen,vägen
5773,Lossboms Väg,other
5774,Kärnmjölksgränd,gränd
5775,Råmjölksgränd,gränd
5776,Skummjölksgränd,gränd
5777,Filmjölksgränd,gränd
5778,Skogsdrottningen,other
5779,Talltickan,other
5780,Björktickan,other
5781,Spanjolettgatan,gatan
5782,Walter Bengtssons Gata,gatan
5783,Guldkällegatan,gatan
5784,Mirandagatan,gatan
5785,Asmunds Lycka,other
5786,Knapebacken,backen
5787,Sisjöbäckens Väg,other
5788,Ellerödsträdgården,other
5789,Birgittaplatsen,other
5790,Kalshed Skattegård,other
5791,Gamla Bergets Väg,other
5792,Ugglebergsstigen,other
5793,Björklundavägen,vägen
5794,Björklundabacken,backen
5795,Berguven,other
5796,Uggleberget,other
5797,Glasmäastareplatsen,other
5798,Folke Bernadottes gata,gatan
5799,Älvegårdsgränden,other
5800,Falutorgslänken,other
5801,Gert Tommessons Gata,gatan
5802,Gårdstens Industriväg,vägen
5803,Centralslingan,other
5804,Borrsvängsgatan,gatan
5805,Kryssdäcket,other
5806,Sjöporten,other
5807,Colin Campbells Plats,other
5808,Helgereds Gårdar,other
5809,Ametistgatan,gatan
5810,Ekevadsbron,other
5811,Ligårdslyckan,other
5812,Lilla Sparvgatan,gatan
5813,Melodigången,other
5814,Sånggången,other
5815,Körsångsgången,other
5816,Kärrskroken,other
5817,Triogången,other
5818,Oktettgången,other
5819,Älvsborgsmässens Väg,other
5820,Lilla Arendalsvägen,vägen
5821,Kvarnbacken,backen
5822,Maria Johansdotters backe,other
5823,Lindåkrastigen,other
5824,Burs Skogsväg,vägen
5825,Flygmotorsvägen,vägen
5826,Hangarvägen,vägen
5827,Petter-Jons gränd,gränd
5828,Vaktgatan,gatan
5829,Vänersborgsgatan,gatan
5830,Adolfsbergs Trappor,other
5831,Kärrs Ängar,other
5832,Bönereds ängen,other
5833,Kyrkbygatan,gatan
5834,Vattenlinjen,other
5835,Sörhallskajen,other
5836,Andningsbacken,backen
5837,Fänkålsgatan,gatan
5838,Dragonörtsgatan,gatan
5839,Senapsgatan,gatan
5840,Vaniljgatan,gatan
5841,TM,other
5842,1 & 2,other
5843,3 & 4,other
5844,Blå gården,other
5845,Kanaltorgsgatan,gatan
5846,Bandtraktorgatan,gatan
5847,Betselvägen,vägen
5848,Västra Ardalsvägen,vägen
5849,GM TAÖN,other
5850,GM TA,other
5851,GM TVN,other
5852,GM TVS,other
5853,GM TCV,other
5854,Teknologplatsen,other
5855,Gärdegatan,gatan
5856,Cykelvädersgatan,gatan
5857,Anna Branzells Gata,gatan
5858,Emil Klassons Väg,other
5859,Gibraltarkroken,other
5860,Stuguåsen,other
5861,Lilleråsvägen,vägen
5862,Havssilvers Gränd,other
5863,Korstörnegatan,gatan
5864,Rödlönnsgången,other
5865,Trollhasselgatan,gatan
5866,Rosenapelgatan,gatan
5867,Trädgårdsmästarens Väg,other
5868,Vallinebergsvägen,vägen
5869,Nils Svenssons Gata,gatan
5870,Västra Sjöfarten,other
5871,Gråbacka Äng,other
5872,Gråbackavägen,vägen
5873,Rosenhällsstigen,other
5874,Kvibergs Port,other
5875,Kvibergs Stallgårdar,other
5876,Ingrid Wallbergs Gata,gatan
5877,Ingeborg Hammarskjölds Gata,gatan
5878,Margit Halls Gata,gatan
5879,Nolereds Skolväg,vägen
5880,Lillgårdens Gränd,other
5881,Ängsäters Gränd,other
5882,Kunga-Amandas Gränd,other
5883,Bäckelyckan,other
5884,Viktoriagården.,other
5885,Viktoriagården,other
5886,Superintendent 79410,other
5887,Ringvängen,other
5888,Kruthuslänken,other
5889,Södra Brygghusvägen,vägen
5890,Lillhagens Sandlycka,other
5891,Korsvägen,vägen
5892,Lärje Albogård,other
5893,Västra Nyebrovägen,vägen
5894,Östra Nyebrovägen,vägen
5895,Fredenslundsvägen,vägen
5896,Björsjöbackavägen,vägen
5897,Ann-Ida Broströms Gata,gatan
5898,Väverskans Gata,gatan
5899,Stora Dödskallebacken,backen
5900,Lilla Dödskallebacken,backen
5901,VOLVO TX Lastbilsparkering,other
5902,Odinslundsgatan,gatan
5903,Lung & Ro,other
5904,Volvo Cars Torslanda Truckservice,other
5905,TPN,other
5906,Containerterminalen TAÖN,other
5907,Nils Holgerssons Plats,other
5908,Fisktorget,torget
5909,Majbergsstigen,other
5910,Svaleboplatsen,other
5911,Mjölkbacken,backen
5912,Lafingatan 5,other
5913,Foderrumsvägen,vägen
5914,Östra Gjutegården,other
5915,Bergslänten,other
5916,Högåsadungen,other
5917,Sandvadet,other
5918,Sillviksvägen,vägen
5919,Lilians väg,vägen
5920,Almgården,other
5921,Poppelgården,other
5922,Askgården,other
5923,Lönngården,other
5924,Oxelgården,other
5925,Garpen Fyrs Väg,other
5926,Fredsflottiljens Väg,other
5927,Apelsingången,other
5928,Gamlestads bro,other
5929,Tranchells Gångbro,other
5930,Iris I Buas Väg,other
5931,Rondvägen,vägen
5932,Stabbebacken,backen
5933,Alelyckegatan,gatan
5934,Sagogången,other
5935,Tamburingatan,gatan
5936,Säckgränd,gränd
5937,Textilgatan,gatan
5938,Stampereds Gård,other
5939,Sjöflyget,other
5940,Nordstan,other
5941,Östra Sävviksvägen,vägen
5942,Pauls Höjd,other
5943,Farbror Hilmers Väg,other
5944,Knektebrovägen,vägen
5945,Styrsö Kålgård,other
5946,Styrsö Byväg,vägen
5947,Lilla Källö,other
5948,Villa Kvarnkullen,other
5949,Sörtorpsvägen,vägen
5950,Skoghultsvägen,vägen
5951,Bergums Lyckeväg,vägen
5952,Emma Lindbergs Väg,other
5953,Missionshusvägen,vägen
5954,Kvickrotsvägen,vägen
5955,Eriksbogården,other
5956,Vänderotsvägen,vägen
5957,Gökärtsvägen,vägen
5958,Stenkullegatan,gatan
5959,Kalvmossen,other
5960,Fürstenbergsgatan,gatan
5961,Johan Willins Plats,other
5962,Påveleken,other
5963,Skillingmyntsgatan,gatan
5964,Knuts väg,vägen
5965,Fässbergsgatan,gatan
5966,Halvors länk,other
5967,Ambrosgården,other
